lat_municipio_residencia,lon_municipio_residencia,cod_municipio_residencia,universidad,curso_academico,count,log_count,Total,municipio,poblacion
41.49233,2.031262,8184,urjc,2021-22,3,1.0986122886681098,78549,Rubí,Moderadamente densa
41.49233,2.031262,8184,urjc,2022-23,5,1.6094379124341003,79007,Rubí,Moderadamente densa
41.49233,2.031262,8184,uva,2017-18,3,1.0986122886681098,75568,Rubí,Moderadamente densa
41.49233,2.031262,8184,uva,2018-19,3,1.0986122886681098,76423,Rubí,Moderadamente densa
41.49233,2.031262,8184,uva,2019-20,3,1.0986122886681098,77464,Rubí,Moderadamente densa
41.49291,-4.199188,47030,uam,2019-20,1,0.0,1079,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uam,2020-21,1,0.0,1060,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uc3m,2020-21,1,0.0,1060,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uc3m,2021-22,1,0.0,1047,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uc3m,2022-23,1,0.0,1042,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uva,2017-18,14,2.6390573296152584,1114,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uva,2018-19,9,2.1972245773362196,1102,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uva,2019-20,10,2.302585092994046,1079,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uva,2020-21,6,1.791759469228055,1060,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uva,2021-22,4,1.3862943611198906,1047,Campaspero,Muy poco densa
41.49291,-4.199188,47030,uva,2022-23,3,1.0986122886681098,1042,Campaspero,Muy poco densa
41.4931,-5.682579,49261,uam,2021-22,1,0.0,1804,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,uam,2022-23,1,0.0,1763,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,ucm,2020-21,1,0.0,1810,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,ucm,2021-22,1,0.0,1804,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,ucm,2022-23,1,0.0,1763,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,uva,2017-18,1,0.0,1866,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,uva,2018-19,1,0.0,1858,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,uva,2019-20,2,0.6931471805599453,1821,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,uva,2020-21,2,0.6931471805599453,1810,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,uva,2021-22,2,0.6931471805599453,1804,Villaralbo,Muy poco densa
41.4931,-5.682579,49261,uva,2022-23,1,0.0,1763,Villaralbo,Muy poco densa
41.49395,2.295461,8003,uam,2019-20,1,0.0,9801,Alella,Poco densa
41.49419,-5.589217,49245,uva,2018-19,1,0.0,278,Villalazán,Muy poco densa
41.49419,-5.589217,49245,uva,2019-20,1,0.0,267,Villalazán,Muy poco densa
41.49419,-5.589217,49245,uva,2020-21,1,0.0,260,Villalazán,Muy poco densa
41.49419,-5.589217,49245,uva,2021-22,1,0.0,251,Villalazán,Muy poco densa
41.49419,-5.589217,49245,uva,2022-23,1,0.0,254,Villalazán,Muy poco densa
41.49455,1.872799,8208,urjc,2017-18,1,0.0,7670,Sant Esteve Sesrovires,Poco densa
41.49455,1.872799,8208,urjc,2018-19,1,0.0,7800,Sant Esteve Sesrovires,Poco densa
41.49455,1.872799,8208,urjc,2019-20,1,0.0,7612,Sant Esteve Sesrovires,Poco densa
41.49474,-4.028598,40108,uva,2018-19,1,0.0,111,Laguna de Contreras,Muy poco densa
41.49474,-4.028598,40108,uva,2019-20,1,0.0,114,Laguna de Contreras,Muy poco densa
41.49474,-4.028598,40108,uva,2020-21,1,0.0,110,Laguna de Contreras,Muy poco densa
41.49474,-4.028598,40108,uva,2021-22,1,0.0,106,Laguna de Contreras,Muy poco densa
41.49474,-4.028598,40108,uva,2022-23,1,0.0,105,Laguna de Contreras,Muy poco densa
41.49481,-3.963515,40174,ucm,2017-18,1,0.0,383,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,ucm,2018-19,1,0.0,372,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,ucm,2019-20,1,0.0,365,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,ucm,2020-21,1,0.0,385,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,urjc,2017-18,2,0.6931471805599453,383,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,urjc,2018-19,2,0.6931471805599453,372,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,urjc,2019-20,2,0.6931471805599453,365,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,urjc,2020-21,1,0.0,385,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,urjc,2021-22,3,1.0986122886681098,373,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,uva,2017-18,1,0.0,383,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,uva,2018-19,1,0.0,372,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,uva,2020-21,1,0.0,385,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,uva,2021-22,1,0.0,373,Sacramenia,Muy poco densa
41.49481,-3.963515,40174,uva,2022-23,1,0.0,358,Sacramenia,Muy poco densa
41.49736,2.155674,8180,uc3m,2019-20,3,1.0986122886681098,38665,Ripollet,Moderadamente densa
41.49736,2.155674,8180,uc3m,2020-21,3,1.0986122886681098,39179,Ripollet,Moderadamente densa
41.49736,2.155674,8180,uc3m,2021-22,3,1.0986122886681098,39139,Ripollet,Moderadamente densa
41.49736,2.155674,8180,uc3m,2022-23,3,1.0986122886681098,39031,Ripollet,Moderadamente densa
41.49736,2.155674,8180,ucm,2018-19,1,0.0,38347,Ripollet,Moderadamente densa
41.49736,2.155674,8180,urjc,2019-20,1,0.0,38665,Ripollet,Moderadamente densa
41.49736,2.155674,8180,urjc,2020-21,1,0.0,39179,Ripollet,Moderadamente densa
41.49736,2.155674,8180,urjc,2021-22,1,0.0,39139,Ripollet,Moderadamente densa
41.49736,2.155674,8180,urjc,2022-23,1,0.0,39031,Ripollet,Moderadamente densa
41.49736,2.155674,8180,uva,2020-21,1,0.0,39179,Ripollet,Moderadamente densa
41.49736,2.155674,8180,uva,2021-22,1,0.0,39139,Ripollet,Moderadamente densa
41.49969,2.320616,8281,urjc,2021-22,1,0.0,6532,Teià,Poco densa
41.49969,2.320616,8281,urjc,2022-23,1,0.0,6635,Teià,Poco densa
41.50165,-4.999127,47165,uam,2017-18,1,0.0,8858,Tordesillas,Poco densa
41.50165,-4.999127,47165,uam,2018-19,1,0.0,8825,Tordesillas,Poco densa
41.50165,-4.999127,47165,uam,2019-20,1,0.0,8750,Tordesillas,Poco densa
41.50165,-4.999127,47165,uam,2020-21,1,0.0,8745,Tordesillas,Poco densa
41.50165,-4.999127,47165,uam,2021-22,1,0.0,8762,Tordesillas,Poco densa
41.50165,-4.999127,47165,uc3m,2017-18,4,1.3862943611198906,8858,Tordesillas,Poco densa
41.50165,-4.999127,47165,uc3m,2018-19,4,1.3862943611198906,8825,Tordesillas,Poco densa
41.50165,-4.999127,47165,uc3m,2019-20,5,1.6094379124341003,8750,Tordesillas,Poco densa
41.50165,-4.999127,47165,uc3m,2020-21,1,0.0,8745,Tordesillas,Poco densa
41.50165,-4.999127,47165,uc3m,2021-22,1,0.0,8762,Tordesillas,Poco densa
41.50165,-4.999127,47165,uc3m,2022-23,1,0.0,8664,Tordesillas,Poco densa
41.50165,-4.999127,47165,ucm,2017-18,2,0.6931471805599453,8858,Tordesillas,Poco densa
41.50165,-4.999127,47165,ucm,2018-19,4,1.3862943611198906,8825,Tordesillas,Poco densa
41.50165,-4.999127,47165,ucm,2019-20,4,1.3862943611198906,8750,Tordesillas,Poco densa
41.50165,-4.999127,47165,ucm,2020-21,4,1.3862943611198906,8745,Tordesillas,Poco densa
41.50165,-4.999127,47165,ucm,2021-22,3,1.0986122886681098,8762,Tordesillas,Poco densa
41.50165,-4.999127,47165,ucm,2022-23,4,1.3862943611198906,8664,Tordesillas,Poco densa
41.50165,-4.999127,47165,urjc,2017-18,4,1.3862943611198906,8858,Tordesillas,Poco densa
41.50165,-4.999127,47165,urjc,2018-19,3,1.0986122886681098,8825,Tordesillas,Poco densa
41.50165,-4.999127,47165,urjc,2019-20,5,1.6094379124341003,8750,Tordesillas,Poco densa
41.50165,-4.999127,47165,urjc,2020-21,3,1.0986122886681098,8745,Tordesillas,Poco densa
41.50165,-4.999127,47165,urjc,2021-22,3,1.0986122886681098,8762,Tordesillas,Poco densa
41.50165,-4.999127,47165,urjc,2022-23,3,1.0986122886681098,8664,Tordesillas,Poco densa
41.50165,-4.999127,47165,uva,2017-18,119,4.77912349311153,8858,Tordesillas,Poco densa
41.50165,-4.999127,47165,uva,2018-19,141,4.948759890378168,8825,Tordesillas,Poco densa
41.50165,-4.999127,47165,uva,2019-20,140,4.941642422609304,8750,Tordesillas,Poco densa
41.50165,-4.999127,47165,uva,2020-21,139,4.9344739331306915,8745,Tordesillas,Poco densa
41.50165,-4.999127,47165,uva,2021-22,136,4.912654885736052,8762,Tordesillas,Poco densa
41.50165,-4.999127,47165,uva,2022-23,134,4.897839799950911,8664,Tordesillas,Poco densa
41.50181,2.390873,8219,uam,2020-21,2,0.6931471805599453,21035,Vilassar de Mar,Poco densa
41.50181,2.390873,8219,uam,2021-22,1,0.0,20936,Vilassar de Mar,Poco densa
41.50181,2.390873,8219,uam,2022-23,1,0.0,21067,Vilassar de Mar,Poco densa
41.50181,2.390873,8219,urjc,2017-18,1,0.0,20636,Vilassar de Mar,Poco densa
41.50181,2.390873,8219,urjc,2018-19,1,0.0,20764,Vilassar de Mar,Poco densa
41.50307,1.811926,8119,ucm,2017-18,1,0.0,8514,Masquefa,Poco densa
41.50307,1.811926,8119,ucm,2018-19,1,0.0,8641,Masquefa,Poco densa
41.50368,-5.743778,49275,uam,2017-18,14,2.6390573296152584,62389,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uam,2018-19,13,2.5649493574615367,61827,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uam,2019-20,16,2.772588722239781,61406,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uam,2020-21,14,2.6390573296152584,60988,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uam,2021-22,19,2.9444389791664403,60297,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uam,2022-23,22,3.091042453358316,59475,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uc3m,2017-18,28,3.332204510175204,62389,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uc3m,2018-19,24,3.1780538303479458,61827,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uc3m,2019-20,34,3.5263605246161616,61406,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uc3m,2020-21,29,3.367295829986474,60988,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uc3m,2021-22,27,3.295836866004329,60297,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uc3m,2022-23,24,3.1780538303479458,59475,Zamora,Moderadamente densa
41.50368,-5.743778,49275,ucm,2017-18,58,4.060443010546419,62389,Zamora,Moderadamente densa
41.50368,-5.743778,49275,ucm,2018-19,65,4.174387269895637,61827,Zamora,Moderadamente densa
41.50368,-5.743778,49275,ucm,2019-20,63,4.143134726391533,61406,Zamora,Moderadamente densa
41.50368,-5.743778,49275,ucm,2020-21,61,4.110873864173311,60988,Zamora,Moderadamente densa
41.50368,-5.743778,49275,ucm,2021-22,59,4.07753744390572,60297,Zamora,Moderadamente densa
41.50368,-5.743778,49275,ucm,2022-23,58,4.060443010546419,59475,Zamora,Moderadamente densa
41.50368,-5.743778,49275,urjc,2017-18,21,3.044522437723423,62389,Zamora,Moderadamente densa
41.50368,-5.743778,49275,urjc,2018-19,29,3.367295829986474,61827,Zamora,Moderadamente densa
41.50368,-5.743778,49275,urjc,2019-20,25,3.2188758248682006,61406,Zamora,Moderadamente densa
41.50368,-5.743778,49275,urjc,2020-21,26,3.258096538021482,60988,Zamora,Moderadamente densa
41.50368,-5.743778,49275,urjc,2021-22,26,3.258096538021482,60297,Zamora,Moderadamente densa
41.50368,-5.743778,49275,urjc,2022-23,28,3.332204510175204,59475,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uva,2017-18,184,5.214935757608986,62389,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uva,2018-19,188,5.236441962829949,61827,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uva,2019-20,182,5.204006687076795,61406,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uva,2020-21,186,5.225746673713202,60988,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uva,2021-22,189,5.241747015059643,60297,Zamora,Moderadamente densa
41.50368,-5.743778,49275,uva,2022-23,172,5.147494476813453,59475,Zamora,Moderadamente densa
41.50383,0.0641451,22077,urjc,2020-21,1,0.0,419,Candasnos,Muy poco densa
41.50383,0.0641451,22077,urjc,2021-22,3,1.0986122886681098,402,Candasnos,Muy poco densa
41.50383,0.0641451,22077,urjc,2022-23,1,0.0,396,Candasnos,Muy poco densa
41.50644,-2.640236,42111,uva,2017-18,4,1.3862943611198906,322,Matamala de Almazán,Muy poco densa
41.50644,-2.640236,42111,uva,2018-19,4,1.3862943611198906,301,Matamala de Almazán,Muy poco densa
41.50644,-2.640236,42111,uva,2019-20,4,1.3862943611198906,288,Matamala de Almazán,Muy poco densa
41.50644,-2.640236,42111,uva,2020-21,4,1.3862943611198906,283,Matamala de Almazán,Muy poco densa
41.50644,-2.640236,42111,uva,2021-22,3,1.0986122886681098,266,Matamala de Almazán,Muy poco densa
41.50644,-2.640236,42111,uva,2022-23,3,1.0986122886681098,269,Matamala de Almazán,Muy poco densa
41.50655,2.343058,8230,uc3m,2019-20,1,0.0,10448,Premià de Dalt,Poco densa
41.50655,2.343058,8230,uc3m,2020-21,1,0.0,10441,Premià de Dalt,Poco densa
41.50655,2.343058,8230,uc3m,2021-22,1,0.0,10419,Premià de Dalt,Poco densa
41.50655,2.343058,8230,uc3m,2022-23,1,0.0,10400,Premià de Dalt,Poco densa
41.50655,2.343058,8230,ucm,2018-19,1,0.0,10429,Premià de Dalt,Poco densa
41.50655,2.343058,8230,ucm,2019-20,2,0.6931471805599453,10448,Premià de Dalt,Poco densa
41.50655,2.343058,8230,ucm,2020-21,2,0.6931471805599453,10441,Premià de Dalt,Poco densa
41.50655,2.343058,8230,ucm,2021-22,1,0.0,10419,Premià de Dalt,Poco densa
41.50655,2.343058,8230,ucm,2022-23,1,0.0,10400,Premià de Dalt,Poco densa
41.50655,2.343058,8230,urjc,2021-22,2,0.6931471805599453,10419,Premià de Dalt,Poco densa
41.50655,2.343058,8230,urjc,2022-23,1,0.0,10400,Premià de Dalt,Poco densa
41.50775,-1.402532,50225,ucm,2017-18,1,0.0,2894,Ricla,Muy poco densa
41.50775,-1.402532,50225,ucm,2022-23,3,1.0986122886681098,2932,Ricla,Muy poco densa
41.50775,-1.402532,50225,urjc,2017-18,1,0.0,2894,Ricla,Muy poco densa
41.50775,-1.402532,50225,urjc,2018-19,1,0.0,2815,Ricla,Muy poco densa
41.50775,-1.402532,50225,urjc,2019-20,1,0.0,2847,Ricla,Muy poco densa
41.50775,-1.402532,50225,urjc,2020-21,1,0.0,2869,Ricla,Muy poco densa
41.50775,-1.402532,50225,urjc,2021-22,2,0.6931471805599453,2922,Ricla,Muy poco densa
41.50775,-1.402532,50225,urjc,2022-23,2,0.6931471805599453,2932,Ricla,Muy poco densa
41.50775,-1.402532,50225,uva,2021-22,1,0.0,2922,Ricla,Muy poco densa
41.50775,-1.402532,50225,uva,2022-23,1,0.0,2932,Ricla,Muy poco densa
41.5081,-4.453449,47093,uam,2021-22,1,0.0,852,Montemayor de Pililla,Muy poco densa
41.5081,-4.453449,47093,ucm,2017-18,1,0.0,896,Montemayor de Pililla,Muy poco densa
41.5081,-4.453449,47093,ucm,2018-19,1,0.0,884,Montemayor de Pililla,Muy poco densa
41.5081,-4.453449,47093,uva,2017-18,14,2.6390573296152584,896,Montemayor de Pililla,Muy poco densa
41.5081,-4.453449,47093,uva,2018-19,15,2.70805020110221,884,Montemayor de Pililla,Muy poco densa
41.5081,-4.453449,47093,uva,2019-20,16,2.772588722239781,868,Montemayor de Pililla,Muy poco densa
41.5081,-4.453449,47093,uva,2020-21,16,2.772588722239781,857,Montemayor de Pililla,Muy poco densa
41.5081,-4.453449,47093,uva,2021-22,15,2.70805020110221,852,Montemayor de Pililla,Muy poco densa
41.5081,-4.453449,47093,uva,2022-23,11,2.3978952727983707,856,Montemayor de Pililla,Muy poco densa
41.50928,-4.911283,47146,uva,2018-19,1,0.0,339,San Miguel del Pino,Muy poco densa
41.50928,-4.911283,47146,uva,2019-20,1,0.0,350,San Miguel del Pino,Muy poco densa
41.50928,-4.911283,47146,uva,2020-21,1,0.0,344,San Miguel del Pino,Muy poco densa
41.50928,-4.911283,47146,uva,2021-22,3,1.0986122886681098,350,San Miguel del Pino,Muy poco densa
41.50928,-4.911283,47146,uva,2022-23,3,1.0986122886681098,355,San Miguel del Pino,Muy poco densa
41.51084,-0.6375385,50115,ucm,2017-18,1,0.0,4554,Fuentes de Ebro,Muy poco densa
41.51084,-0.6375385,50115,ucm,2018-19,1,0.0,4543,Fuentes de Ebro,Muy poco densa
41.51084,-0.6375385,50115,ucm,2019-20,2,0.6931471805599453,4504,Fuentes de Ebro,Muy poco densa
41.51111,-4.316231,47054,uva,2017-18,11,2.3978952727983707,703,Cogeces del Monte,Muy poco densa
41.51111,-4.316231,47054,uva,2018-19,9,2.1972245773362196,691,Cogeces del Monte,Muy poco densa
41.51111,-4.316231,47054,uva,2019-20,8,2.0794415416798357,685,Cogeces del Monte,Muy poco densa
41.51111,-4.316231,47054,uva,2020-21,5,1.6094379124341003,659,Cogeces del Monte,Muy poco densa
41.51111,-4.316231,47054,uva,2021-22,7,1.9459101490553132,637,Cogeces del Monte,Muy poco densa
41.51111,-4.316231,47054,uva,2022-23,10,2.302585092994046,630,Cogeces del Monte,Muy poco densa
41.51111,-1.502472,50032,ucm,2017-18,2,0.6931471805599453,308,Arándiga,Muy poco densa
41.51191,-4.640789,47007,uc3m,2020-21,1,0.0,5634,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,uc3m,2021-22,1,0.0,5789,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,uc3m,2022-23,1,0.0,5896,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,ucm,2017-18,1,0.0,5292,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,ucm,2018-19,1,0.0,5455,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,ucm,2020-21,1,0.0,5634,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,ucm,2021-22,1,0.0,5789,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,ucm,2022-23,1,0.0,5896,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,urjc,2017-18,2,0.6931471805599453,5292,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,urjc,2018-19,2,0.6931471805599453,5455,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,urjc,2019-20,1,0.0,5524,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,urjc,2021-22,2,0.6931471805599453,5789,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,urjc,2022-23,2,0.6931471805599453,5896,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,uva,2017-18,48,3.871201010907891,5292,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,uva,2018-19,64,4.1588830833596715,5455,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,uva,2019-20,65,4.174387269895637,5524,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,uva,2020-21,67,4.204692619390966,5634,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,uva,2021-22,81,4.394449154672439,5789,Aldeamayor de San Martín,Poco densa
41.51191,-4.640789,47007,uva,2022-23,81,4.394449154672439,5896,Aldeamayor de San Martín,Poco densa
41.51237,-3.779552,40014,uva,2019-20,1,0.0,53,Aldehorno,Muy poco densa
41.51321,2.193246,8105,urjc,2017-18,1,0.0,13343,"Llagosta, La",Poco densa
41.51321,2.193246,8105,urjc,2018-19,1,0.0,13367,"Llagosta, La",Poco densa
41.51596,2.124723,8252,uam,2017-18,1,0.0,32860,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uam,2018-19,1,0.0,32839,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uam,2019-20,1,0.0,33091,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uam,2020-21,1,0.0,33334,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uc3m,2017-18,1,0.0,32860,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uc3m,2018-19,1,0.0,32839,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uc3m,2019-20,1,0.0,33091,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uc3m,2020-21,1,0.0,33334,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,ucm,2022-23,1,0.0,33082,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,urjc,2017-18,1,0.0,32860,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,urjc,2019-20,1,0.0,33091,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,urjc,2020-21,1,0.0,33334,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,urjc,2021-22,1,0.0,33016,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,urjc,2022-23,1,0.0,33082,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uva,2019-20,1,0.0,33091,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uva,2020-21,1,0.0,33334,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uva,2021-22,1,0.0,33016,Barberà del Vallès,Moderadamente densa
41.51596,2.124723,8252,uva,2022-23,1,0.0,33082,Barberà del Vallès,Moderadamente densa
41.51609,1.902142,8001,uam,2021-22,1,0.0,12620,Abrera,Poco densa
41.51609,1.902142,8001,urjc,2018-19,1,0.0,12334,Abrera,Poco densa
41.51609,1.902142,8001,urjc,2019-20,1,0.0,12489,Abrera,Poco densa
41.51609,1.902142,8001,urjc,2020-21,1,0.0,12538,Abrera,Poco densa
41.51609,1.902142,8001,urjc,2021-22,1,0.0,12620,Abrera,Poco densa
41.51609,1.902142,8001,urjc,2022-23,1,0.0,12697,Abrera,Poco densa
41.51609,1.902142,8001,uva,2021-22,1,0.0,12620,Abrera,Poco densa
41.51609,1.902142,8001,uva,2022-23,1,0.0,12697,Abrera,Poco densa
41.51669,2.358552,8214,uam,2019-20,1,0.0,9043,Vilassar de Dalt,Poco densa
41.51669,2.358552,8214,uam,2020-21,1,0.0,9072,Vilassar de Dalt,Poco densa
41.51768,-4.868396,47218,uva,2017-18,13,2.5649493574615367,1165,Villanueva de Duero,Muy poco densa
41.51768,-4.868396,47218,uva,2018-19,13,2.5649493574615367,1170,Villanueva de Duero,Muy poco densa
41.51768,-4.868396,47218,uva,2019-20,17,2.833213344056216,1184,Villanueva de Duero,Muy poco densa
41.51768,-4.868396,47218,uva,2020-21,18,2.8903717578961645,1189,Villanueva de Duero,Muy poco densa
41.51768,-4.868396,47218,uva,2021-22,19,2.9444389791664403,1227,Villanueva de Duero,Muy poco densa
41.51768,-4.868396,47218,uva,2022-23,16,2.772588722239781,1238,Villanueva de Duero,Muy poco densa
41.51797,1.743268,8161,urjc,2022-23,1,0.0,16787,Piera,Poco densa
41.51962,1.708936,8292,urjc,2017-18,1,0.0,1412,Vallbona d'Anoia,Muy poco densa
41.51962,1.708936,8292,urjc,2018-19,1,0.0,1399,Vallbona d'Anoia,Muy poco densa
41.51962,1.708936,8292,urjc,2019-20,1,0.0,1373,Vallbona d'Anoia,Muy poco densa
41.51962,1.708936,8292,uva,2017-18,1,0.0,1412,Vallbona d'Anoia,Muy poco densa
41.51962,1.708936,8292,uva,2019-20,1,0.0,1373,Vallbona d'Anoia,Muy poco densa
41.52235,-5.970935,49135,uam,2017-18,1,0.0,665,Muelas del Pan,Muy poco densa
41.52235,-5.970935,49135,uam,2018-19,1,0.0,639,Muelas del Pan,Muy poco densa
41.52235,-5.970935,49135,uam,2019-20,1,0.0,634,Muelas del Pan,Muy poco densa
41.52243,0.3489263,22112,uam,2017-18,1,0.0,15024,Fraga,Poco densa
41.52243,0.3489263,22112,uam,2018-19,4,1.3862943611198906,14979,Fraga,Poco densa
41.52243,0.3489263,22112,uam,2019-20,4,1.3862943611198906,15033,Fraga,Poco densa
41.52243,0.3489263,22112,uam,2020-21,3,1.0986122886681098,15353,Fraga,Poco densa
41.52243,0.3489263,22112,uam,2021-22,3,1.0986122886681098,15250,Fraga,Poco densa
41.52243,0.3489263,22112,uam,2022-23,3,1.0986122886681098,15294,Fraga,Poco densa
41.52243,0.3489263,22112,uc3m,2017-18,3,1.0986122886681098,15024,Fraga,Poco densa
41.52243,0.3489263,22112,uc3m,2018-19,3,1.0986122886681098,14979,Fraga,Poco densa
41.52243,0.3489263,22112,uc3m,2019-20,1,0.0,15033,Fraga,Poco densa
41.52243,0.3489263,22112,uc3m,2020-21,5,1.6094379124341003,15353,Fraga,Poco densa
41.52243,0.3489263,22112,uc3m,2021-22,5,1.6094379124341003,15250,Fraga,Poco densa
41.52243,0.3489263,22112,uc3m,2022-23,5,1.6094379124341003,15294,Fraga,Poco densa
41.52243,0.3489263,22112,ucm,2017-18,1,0.0,15024,Fraga,Poco densa
41.52243,0.3489263,22112,ucm,2018-19,5,1.6094379124341003,14979,Fraga,Poco densa
41.52243,0.3489263,22112,ucm,2019-20,5,1.6094379124341003,15033,Fraga,Poco densa
41.52243,0.3489263,22112,ucm,2020-21,4,1.3862943611198906,15353,Fraga,Poco densa
41.52243,0.3489263,22112,ucm,2021-22,4,1.3862943611198906,15250,Fraga,Poco densa
41.52243,0.3489263,22112,ucm,2022-23,1,0.0,15294,Fraga,Poco densa
41.52243,0.3489263,22112,urjc,2018-19,1,0.0,14979,Fraga,Poco densa
41.52243,0.3489263,22112,urjc,2019-20,2,0.6931471805599453,15033,Fraga,Poco densa
41.52243,0.3489263,22112,urjc,2020-21,2,0.6931471805599453,15353,Fraga,Poco densa
41.52243,0.3489263,22112,urjc,2021-22,3,1.0986122886681098,15250,Fraga,Poco densa
41.52243,0.3489263,22112,urjc,2022-23,2,0.6931471805599453,15294,Fraga,Poco densa
41.52243,0.3489263,22112,uva,2017-18,3,1.0986122886681098,15024,Fraga,Poco densa
41.52243,0.3489263,22112,uva,2018-19,2,0.6931471805599453,14979,Fraga,Poco densa
41.52243,0.3489263,22112,uva,2019-20,3,1.0986122886681098,15033,Fraga,Poco densa
41.52243,0.3489263,22112,uva,2020-21,3,1.0986122886681098,15353,Fraga,Poco densa
41.52243,0.3489263,22112,uva,2021-22,3,1.0986122886681098,15250,Fraga,Poco densa
41.52243,0.3489263,22112,uva,2022-23,2,0.6931471805599453,15294,Fraga,Poco densa
41.52313,-6.047286,49247,uva,2017-18,2,0.6931471805599453,455,Villalcampo,Muy poco densa
41.52313,-6.047286,49247,uva,2018-19,1,0.0,444,Villalcampo,Muy poco densa
41.52313,-6.047286,49247,uva,2019-20,1,0.0,432,Villalcampo,Muy poco densa
41.52313,-6.047286,49247,uva,2020-21,1,0.0,419,Villalcampo,Muy poco densa
